,eventID,year,longitude,latitude,magnitude
466102,10466103,2009,94.8803,20.1624,3.87
466106,10466107,2009,101.2275,22.9116,3.44
466210,10466211,2009,101.8766,22.1621,4.65
466393,10466394,2009,105.032,32.2505,3.98
466510,10466511,2009,93.1642,14.2663,3.76
466530,10466531,2009,94.2132,23.242,4.19
466611,10466612,2009,92.8898,14.0836,3.87
466658,10466659,2009,94.3353,23.2351,4.9
466663,10466664,2009,91.1279,31.528,3.98
466665,10466666,2009,91.2464,31.5371,3.98
466684,10466685,2009,105.7698,26.0397,4.09
466773,10466774,2009,93.6106,22.8255,3.87
466819,10466820,2009,101.9995,20.6908,4.53
466836,10466837,2009,105.5351,32.4596,4.09
466844,10466845,2009,101.1524,25.6982,4.4
466855,10466856,2009,92.9434,14.5957,3.54
466856,10466857,2009,103.8695,35.0563,4.41
466946,10466947,2009,96.3161,24.9692,3.76
466960,10466961,2009,92.1176,35.1228,4.9
467020,10467021,2009,105.3243,32.4897,3.76
467055,10467056,2009,95.4204,39.5427,3.98
467072,10467073,2009,103.5224,30.9109,3.98
467078,10467079,2009,92.5034,35.4235,3.76
467087,10467088,2009,104.8848,32.2793,4.19
467113,10467114,2009,104.63,32.0093,4.89
467118,10467119,2009,92.8986,14.1425,3.54
467129,10467130,2009,110.9855,84.0196,4.7
467138,10467139,2009,95.8018,16.8709,4.21
467159,10467160,2009,94.005,22.8662,3.98
467178,10467179,2009,96.435,27.197,4.09
467179,10467180,2009,93.0536,14.0295,4.09
467230,10467231,2009,92.9194,14.0281,3.87
467294,10467295,2009,100.9014,25.499,4.4
467300,10467301,2009,93.1368,14.0239,4.19
467313,10467314,2009,99.491,34.8542,5.25
467332,10467333,2009,99.3281,34.6847,3.87
467342,10467343,2009,108.8287,26.4752,4.19
467361,10467362,2009,102.0244,22.1394,3.98
467372,10467373,2009,95.2574,39.5377,4.59
467414,10467415,2009,104.8808,32.3534,4.32
467416,10467417,2009,92.9079,13.9325,3.98
467492,10467493,2009,105.4066,29.3654,3.98
467534,10467535,2009,103.6466,37.0966,3.98
467560,10467561,2009,93.0995,14.1555,4.71
467598,10467599,2009,93.274,14.3596,3.87
467609,10467610,2009,93.0825,14.3484,3.98
467648,10467649,2009,93.0456,14.1962,4.19
467653,10467654,2009,105.1713,32.5596,4.83
467660,10467661,2009,91.395,27.265,5.1
467662,10467663,2009,90.6426,27.1332,3.76
467668,10467669,2009,90.1116,26.6205,4.9
467673,10467674,2009,92.1947,35.2596,4.4
467771,10467772,2009,95.1131,24.9448,3.98
467772,10467773,2009,90.8496,27.3525,3.44
467775,10467776,2009,101.0072,24.7601,4.53
467792,10467793,2009,97.7586,28.6702,3.87
467805,10467806,2009,100.7668,25.8955,4.9
467808,10467809,2009,101.2217,26.2131,3.65
467847,10467848,2009,88.7849,27.3896,3.54
467854,10467855,2009,95.8495,37.674,3.98
467861,10467862,2009,101.9438,20.6564,3.65
467864,10467865,2009,93.0623,14.0334,5.4
467906,10467907,2009,94.6555,21.8117,3.98
467914,10467915,2009,88.8588,33.999,4.34
467942,10467943,2009,95.8928,37.7186,4.3
467970,10467971,2009,95.7945,37.6786,5.1
467972,10467973,2009,109.2721,34.5092,4.53
468043,10468044,2009,92.4728,13.2482,4.44
468079,10468080,2009,93.0136,13.9807,4.67
468130,10468131,2009,89.2761,27.0215,4.09
468148,10468149,2009,96.3423,18.3463,3.65
468156,10468157,2009,96.4457,26.2696,3.98
468252,10468253,2009,96.8716,26.3405,4.09
468261,10468262,2009,101.965,20.7058,4.65
468280,10468281,2009,111.4733,83.9897,3.98
468303,10468304,2009,88.1362,41.968,4.44
468360,10468361,2009,95.7796,37.6079,3.76
468390,10468391,2009,93.3503,13.9933,4.09
468497,10468498,2009,108.5061,53.288,3.65
468513,10468514,2009,94.18,23.8729,4.19
468522,10468523,2009,92.2127,12.5776,3.76
468638,10468639,2009,92.7214,14.0711,4.3
468640,10468641,2009,95.1774,23.7897,3.65
468655,10468656,2009,104.1132,28.0687,3.98
468660,10468661,2009,92.847,27.6199,4.79
468666,10468667,2009,92.8951,27.945,3.65
468670,10468671,2009,90.8213,38.5946,4.67
468675,10468676,2009,90.3893,27.7174,4.28
468740,10468741,2009,90.9356,25.8479,3.87
468753,10468754,2009,101.0204,23.0012,3.98
468766,10468767,2009,105.592,28.9669,4.4
468825,10468826,2009,106.0626,37.1765,4.21
468829,10468830,2009,93.1032,14.0478,3.87
468851,10468852,2009,106.5386,38.2366,4.77
468865,10468866,2009,105.1059,28.7104,3.65
468889,10468890,2009,94.4228,23.9285,3.65
468948,10468949,2009,104.0271,31.4597,3.98
468949,10468950,2009,93.0083,14.1094,5.14
468951,10468952,2009,103.3407,30.9511,4.89
468957,10468958,2009,110.3281,55.8122,4.09
468959,10468960,2009,110.282,55.7402,4.19
469002,10469003,2009,96.6515,27.3155,3.44
469084,10469085,2009,104.1337,21.1599,4.59
469088,10469089,2009,92.7482,13.627,5.1
469091,10469092,2009,96.4835,25.0455,4.53
469103,10469104,2009,104.388,21.1935,3.76
469117,10469118,2009,104.7373,31.9222,3.65
469148,10469149,2009,94.3882,23.7311,3.65
469157,10469158,2009,104.3324,31.717,4.19
469158,10469159,2009,92.8389,13.7858,4.3
469164,10469165,2009,103.8414,31.2344,4.9
469229,10469230,2009,92.9056,13.6953,3.98
469239,10469240,2009,95.4792,25.5986,3.22
469259,10469260,2009,93.0124,14.0208,3.76
469280,10469281,2009,107.9646,53.0118,4.09
469313,10469314,2009,94.6711,24.3423,3.65
469324,10469325,2009,93.2316,14.0405,3.98
469348,10469349,2009,91.4451,27.365,3.97
469352,10469353,2009,109.8413,53.7239,4.21
469355,10469356,2009,93.62,22.1152,3.98
469395,10469396,2009,91.4832,27.3516,4.21
469396,10469397,2009,92.8303,13.6164,5.3
469445,10469446,2009,93.2923,23.3901,4.09
469533,10469534,2009,106.8567,42.2735,4.41
469576,10469577,2009,104.2578,31.9819,4.09
469624,10469625,2009,90.5782,12.3198,3.87
469626,10469627,2009,90.8506,12.2842,3.33
469629,10469630,2009,88.1536,49.8736,3.76
469649,10469650,2009,90.0573,26.1359,3.44
469655,10469656,2009,93.5819,23.8462,3.76
469683,10469684,2009,88.8456,33.213,3.33
469687,10469688,2009,88.5779,33.1665,4.71
469698,10469699,2009,103.7726,31.2283,3.65
469761,10469762,2009,103.8323,31.0794,3.98
469788,10469789,2009,93.2165,14.166,4.09
469794,10469795,2009,92.667,12.5355,4.09
469812,10469813,2009,92.5363,13.6593,3.87
469834,10469835,2009,95.8693,25.8911,3.87
469835,10469836,2009,105.1962,32.247,3.65
469860,10469861,2009,93.4484,13.4455,3.33
469914,10469915,2009,94.313,23.4665,4.56
469917,10469918,2009,88.5322,44.0654,4.56
469952,10469953,2009,100.803,27.0255,4.77
470009,10470010,2009,92.4124,21.0421,4.09
470112,10470113,2009,91.7915,22.0378,4.71
470113,10470114,2009,91.7738,22.0182,4.9
470116,10470117,2009,94.2574,41.8261,4.89
470127,10470128,2009,101.3384,22.792,4.22
470222,10470223,2009,92.9851,14.0476,4.32
470223,10470224,2009,92.7504,33.794,3.76
470245,10470246,2009,96.3858,37.4127,3.76
470332,10470333,2009,92.722,32.5362,4.34
470401,10470402,2009,94.2498,23.6699,4.56
470412,10470413,2009,101.6569,38.7028,4.09
470418,10470419,2009,94.5983,24.5055,4.19
470451,10470452,2009,110.6596,39.0886,3.87
470511,10470512,2009,96.7537,37.5598,5.0
470600,10470601,2009,91.0461,27.4554,3.54
470609,10470610,2009,92.9188,14.4142,4.19
470633,10470634,2009,93.1452,12.9426,3.54
470668,10470669,2009,97.2102,30.2908,3.76
470714,10470715,2009,99.1836,24.7994,3.22
470725,10470726,2009,96.423,51.9086,3.76
470788,10470789,2009,92.8736,14.0246,4.71
470792,10470793,2009,110.7422,39.4088,3.65
470798,10470799,2009,94.5276,18.4345,3.76
470862,10470863,2009,104.573,32.1299,3.76
470888,10470889,2009,111.1735,39.2938,3.87
470902,10470903,2009,93.077,14.4255,4.19
470998,10470999,2009,94.811,24.4,5.64
471079,10471080,2009,94.1165,23.7929,3.87
471095,10471096,2009,106.498,39.9477,3.87
471120,10471121,2009,91.4805,27.3322,5.57
471148,10471149,2010,99.8523,26.1849,4.83
471250,10471251,2010,95.7704,37.7575,3.76
471317,10471318,2010,94.034,26.6604,3.44
471483,10471484,2010,105.3248,32.1058,3.98
471540,10471541,2010,88.3663,38.258,4.09
471648,10471649,2010,88.6857,35.2088,4.4
471662,10471663,2010,89.4881,35.9663,3.22
471666,10471667,2010,105.2663,25.979,3.98
471679,10471680,2010,105.3984,32.2639,3.65
471748,10471749,2010,96.0082,26.3694,3.87
471754,10471755,2010,91.2561,27.3383,3.65
471794,10471795,2010,106.3451,46.2764,4.56
471805,10471806,2010,105.0357,32.3932,3.76
471867,10471868,2010,101.09,84.9595,4.71
471899,10471900,2010,93.2963,14.24,3.98
471948,10471949,2010,98.0273,25.0289,3.44
471985,10471986,2010,106.9946,28.9791,3.98
472005,10472006,2010,105.8454,25.7511,3.87
472011,10472012,2010,88.0918,42.2016,3.65
472017,10472018,2010,104.6053,44.5423,4.34
472247,10472248,2010,91.9018,21.6904,3.98
472275,10472276,2010,88.3439,35.6124,4.9
472278,10472279,2010,93.1248,14.1872,4.83
472292,10472293,2010,102.7512,27.456,3.76
472302,10472303,2010,104.0426,31.7017,3.44
472332,10472333,2010,105.877,25.5289,4.44
472442,10472443,2010,94.7568,20.7155,4.67
472545,10472546,2010,103.6318,31.273,4.22
472610,10472611,2010,98.17,50.7522,4.09
472772,10472773,2010,110.6942,35.5113,5.02
472776,10472777,2010,106.0383,39.025,4.09
472779,10472780,2010,90.4688,30.5087,4.3
472869,10472870,2010,108.3605,44.7005,4.59
473057,10473058,2010,93.649,24.9358,3.65
473107,10473108,2010,92.4977,13.1889,3.98
473138,10473139,2010,88.0576,28.0305,3.76
473146,10473147,2010,93.1035,14.1701,4.3
473165,10473166,2010,105.762,30.2781,5.08
473189,10473190,2010,94.5353,25.3043,3.87
473206,10473207,2010,93.1565,22.6176,3.87
473211,10473212,2010,92.9287,14.6102,4.09
473234,10473235,2010,110.4888,39.3802,3.87
473275,10473276,2010,97.0079,27.1063,3.98
473282,10473283,2010,88.1873,35.4815,4.59
473383,10473384,2010,108.8844,18.9169,4.3
473459,10473460,2010,110.4861,39.3638,3.87
473482,10473483,2010,96.287,15.9321,3.33
473613,10473614,2010,105.5891,51.9111,3.44
473620,10473621,2010,111.7312,39.0066,3.65
473682,10473683,2010,98.8399,21.9192,3.44
473705,10473706,2010,94.0988,23.0665,4.09
473754,10473755,2010,92.9498,14.0581,4.56
473781,10473782,2010,104.4482,32.246,4.19
473801,10473802,2010,108.4868,53.3625,3.76
473836,10473837,2010,108.5049,53.3452,3.98
473879,10473880,2010,98.1346,50.7632,4.34
473887,10473888,2010,96.6265,24.9045,3.76
473937,10473938,2010,92.9156,13.6273,3.87
473975,10473976,2010,90.5342,31.7909,3.54
473989,10473990,2010,94.5889,24.5264,3.44
474028,10474029,2010,104.924,32.1279,4.83
474057,10474058,2010,88.4149,32.9742,4.71
474069,10474070,2010,93.0459,14.0861,4.67
474077,10474078,2010,102.3497,44.7063,3.65
474081,10474082,2010,92.8597,13.865,4.65
474112,10474113,2010,92.7689,27.6575,4.21
474113,10474114,2010,100.4571,24.8565,3.76
474134,10474135,2010,93.9607,22.8522,3.87
474135,10474136,2010,103.4218,30.7012,4.28
474192,10474193,2010,93.0428,13.9717,3.87
474193,10474194,2010,93.2527,14.4434,3.76
474197,10474198,2010,93.0218,14.0753,3.87
474235,10474236,2010,93.62,12.9637,4.9
474298,10474299,2010,91.9823,33.1627,3.76
474333,10474334,2010,94.6295,23.2712,4.8
474367,10474368,2010,102.2692,25.6941,4.28
474425,10474426,2010,105.5156,29.2902,4.46
474437,10474438,2010,96.9455,26.6111,3.54
474462,10474463,2010,93.2444,25.8172,4.53
474482,10474483,2010,91.1974,35.353,4.8
474505,10474506,2010,95.5801,33.2472,4.09
474530,10474531,2010,93.2861,26.1596,3.98
474540,10474541,2010,96.3826,24.9921,3.65
474545,10474546,2010,110.075,55.7378,3.76
474557,10474558,2010,93.1266,14.1387,4.96
474560,10474561,2010,105.8846,52.1802,4.71
474562,10474563,2010,101.9904,25.478,5.2
474663,10474664,2010,103.5414,31.1704,4.56
475143,10475144,2010,96.4226,26.0064,3.87
475592,10475593,2010,105.1612,32.2572,5.02
475726,10475727,2010,93.1291,14.1817,4.46
475816,10475817,2010,94.3761,23.8745,4.09
475844,10475845,2010,93.474,25.9799,3.98
475909,10475910,2010,93.1406,33.8276,4.09
476011,10476012,2010,105.2653,32.8349,4.32
476014,10476015,2010,91.3098,35.3375,3.87
476113,10476114,2010,93.3972,14.4681,3.87
476157,10476158,2010,96.9383,26.2048,3.98
476159,10476160,2010,104.4274,31.898,4.56
476265,10476266,2010,95.9475,35.0908,5.02
476292,10476293,2010,91.4704,48.927,4.71
476364,10476365,2010,95.7625,19.8936,4.44
476406,10476407,2010,96.963,26.2011,3.87
476629,10476630,2010,98.922,20.3319,3.65
476637,10476638,2010,91.0937,38.3566,3.98
476689,10476690,2010,105.31,32.444,3.65
476732,10476733,2010,92.6363,32.2124,3.65
476734,10476735,2010,97.0104,26.1955,3.87
476972,10476973,2010,94.566,23.052,5.5
476986,10476987,2010,94.1256,22.7575,4.19
477012,10477013,2010,96.2972,14.9162,4.79
477013,10477014,2010,93.9765,28.057,3.98
477055,10477056,2010,95.6649,19.1537,4.09
477097,10477098,2010,104.518,31.6459,3.98
477192,10477193,2010,104.0556,27.9327,3.87
477228,10477229,2010,94.0455,22.6068,3.87
477297,10477298,2010,103.9492,37.6812,3.33
477300,10477301,2010,96.993,51.1947,4.21
477365,10477366,2010,93.031,13.7903,4.4
477463,10477464,2010,92.8968,14.1855,3.87
477525,10477526,2010,89.4583,33.5565,3.98
477542,10477543,2010,110.2734,54.5329,5.3
477560,10477561,2010,103.7434,31.1439,3.33
477572,10477573,2010,99.9861,21.4062,4.9
477576,10477577,2010,89.2326,33.769,4.19
477583,10477584,2010,99.9473,21.415,3.98
477584,10477585,2010,90.8916,50.3311,3.76
477602,10477603,2010,90.1371,39.3164,4.53
477640,10477641,2010,92.933,13.9551,4.56
477648,10477649,2010,94.0109,22.5539,4.09
477680,10477681,2010,95.2251,24.8284,4.44
477794,10477795,2010,93.0252,14.1986,4.09
477878,10477879,2010,103.4636,31.2162,4.79
477879,10477880,2010,103.4424,31.1434,4.19
477906,10477907,2010,92.758,32.458,5.71
477909,10477910,2010,92.8025,32.5047,5.5
477917,10477918,2010,92.7978,32.5617,3.76
477943,10477944,2010,92.7979,32.3032,3.76
477987,10477988,2010,96.1147,26.366,4.19
477989,10477990,2010,105.2041,32.4768,3.87
478027,10478028,2010,96.9678,27.1528,3.54
478049,10478050,2010,91.4787,50.3196,4.21
478124,10478125,2010,92.9772,13.6346,4.09
478166,10478167,2010,90.3913,25.6773,3.98
478172,10478173,2010,90.449,25.7278,3.87
478199,10478200,2010,92.5518,13.588,3.87
478212,10478213,2010,93.1599,14.4482,3.76
478279,10478280,2010,93.4013,46.6979,4.28
478298,10478299,2010,92.7061,32.5777,4.19
478314,10478315,2010,92.8073,32.4531,4.46
478324,10478325,2010,92.901,13.596,6.64
478325,10478326,2010,92.8513,13.6486,4.44
478332,10478333,2010,92.7765,13.7974,4.44
478356,10478357,2010,92.666,13.7276,3.98
478376,10478377,2010,98.4519,25.0424,3.54
478398,10478399,2010,92.8778,13.6566,5.02
478402,10478403,2010,93.1958,14.0419,4.09
478431,10478432,2010,98.4852,24.9871,4.59
478505,10478506,2010,100.8424,20.405,3.98
478518,10478519,2010,100.2932,22.2832,4.46
478552,10478553,2010,98.2493,24.8072,4.34
478574,10478575,2010,100.0763,27.6989,3.98
478873,10478874,2010,111.6043,36.444,3.76
478942,10478943,2010,92.6741,13.5758,3.98
478959,10478960,2010,105.0714,32.6448,3.87
479003,10479004,2010,92.0077,32.8424,3.76
479015,10479016,2010,95.752,37.6953,4.53
479032,10479033,2010,95.7366,27.3031,3.54
479058,10479059,2010,93.0142,14.5469,4.9
479059,10479060,2010,93.0593,14.3878,4.65
479063,10479064,2010,105.474,31.605,3.33
479077,10479078,2010,105.9386,32.6526,4.89
479087,10479088,2010,91.7471,13.2111,3.65
479148,10479149,2010,104.9068,32.3534,3.44
479329,10479330,2010,105.6104,29.3611,4.4
479377,10479378,2010,96.6802,33.1252,4.9
479384,10479385,2010,96.656,33.172,6.88
479385,10479386,2010,96.8844,32.9588,5.6
479386,10479387,2010,96.8498,32.9226,5.02
479387,10479388,2010,97.2609,33.218,4.09
479388,10479389,2010,96.3068,33.0004,3.98
479389,10479390,2010,96.6944,33.2634,5.37
479391,10479392,2010,97.1213,33.0694,4.56
479392,10479393,2010,96.4453,33.3848,3.65
479393,10479394,2010,96.5671,33.3454,4.09
479395,10479396,2010,96.454,33.178,6.07
479396,10479397,2010,96.5777,33.1196,4.09
479401,10479402,2010,96.7766,33.0902,3.44
479402,10479403,2010,96.5634,33.0556,5.14
479411,10479412,2010,96.9775,33.2884,3.65
479417,10479418,2010,90.6618,49.8754,3.76
479421,10479422,2010,96.7977,33.1104,3.76
479431,10479432,2010,97.0233,32.9504,4.34
479441,10479442,2010,96.2467,33.2855,3.33
479442,10479443,2010,97.0453,32.9435,3.44
479444,10479445,2010,96.3425,33.2307,3.76
479454,10479455,2010,92.5866,12.8683,3.76
479457,10479458,2010,91.9733,50.8287,4.34
479458,10479459,2010,96.978,32.9894,3.65
479464,10479465,2010,94.2039,23.7307,3.76
479476,10479477,2010,97.0099,32.9847,4.4
479481,10479482,2010,96.6656,33.0763,4.09
479492,10479493,2010,96.7384,33.0746,3.87
479508,10479509,2010,92.7856,32.4699,4.83
479514,10479515,2010,96.3317,33.1949,3.44
479522,10479523,2010,96.7311,32.9759,4.53
479530,10479531,2010,96.9988,32.9673,3.87
479551,10479552,2010,98.2744,49.29,3.87
479588,10479589,2010,96.5855,33.2301,4.44
479591,10479592,2010,92.8254,32.4804,5.3
479592,10479593,2010,92.5685,32.4589,3.98
479697,10479698,2010,94.8709,24.5358,3.54
479703,10479704,2010,96.5632,32.9692,3.22
479735,10479736,2010,103.9592,31.4495,3.44
479794,10479795,2010,97.569,33.6151,3.76
479800,10479801,2010,95.6741,37.8173,5.02
479841,10479842,2010,96.8041,33.1069,3.98
479845,10479846,2010,91.5473,49.3433,3.65
479857,10479858,2010,104.4922,44.5624,4.28
479964,10479965,2010,92.6129,32.4266,3.98
480062,10480063,2010,104.3898,38.0135,3.76
480078,10480079,2010,92.8666,13.7785,4.21
480089,10480090,2010,104.0804,27.8954,3.76
480098,10480099,2010,92.7613,32.6655,4.28
480111,10480112,2010,94.1539,23.9516,3.65
480184,10480185,2010,94.7226,24.7987,3.65
480196,10480197,2010,103.6093,31.1551,3.76
480210,10480211,2010,104.4818,31.9607,4.21
480215,10480216,2010,104.4741,32.0585,3.98
480224,10480225,2010,93.5541,24.0218,4.22
480249,10480250,2010,101.4632,30.4664,5.1
480272,10480273,2010,104.996,32.5494,3.98
480295,10480296,2010,96.4177,33.1343,4.9
480297,10480298,2010,96.5168,33.1978,4.79
480300,10480301,2010,93.1807,19.4061,5.2
480305,10480306,2010,94.1034,24.0654,4.56
480308,10480309,2010,90.6588,31.6861,4.34
480330,10480331,2010,102.3075,25.2578,4.16
480352,10480353,2010,104.3706,31.8375,4.4
480358,10480359,2010,102.5113,30.6695,3.87
480475,10480476,2010,92.7162,13.5549,4.83
480500,10480501,2010,92.7038,13.5501,4.59
480573,10480574,2010,91.8166,26.5875,3.76
480618,10480619,2010,91.6114,13.1277,3.76
480669,10480670,2010,93.0537,14.3052,4.44
480758,10480759,2010,98.7796,37.646,4.34
480801,10480802,2010,92.7279,13.5835,4.53
480840,10480841,2010,92.5918,13.8926,3.65
480878,10480879,2010,93.1899,14.269,3.87
480916,10480917,2010,95.7822,27.1343,3.98
480972,10480973,2010,103.6544,26.0435,4.09
480985,10480986,2010,95.494,51.2875,3.76
480988,10480989,2010,91.4641,32.7229,3.98
481023,10481024,2010,103.6621,25.994,4.53
481077,10481078,2010,101.7249,21.2821,4.4
481137,10481138,2010,93.1094,14.3276,4.28
481178,10481179,2010,94.2531,22.0193,3.87
481200,10481201,2010,105.6822,28.6512,3.65
481220,10481221,2010,92.8489,14.0586,4.46
481232,10481233,2010,90.4127,29.7124,4.71
481234,10481235,2010,90.5059,29.8003,3.98
481244,10481245,2010,92.9745,14.0714,4.46
481279,10481280,2010,104.0538,31.7418,4.44
481346,10481347,2010,93.197,14.3561,5.1
481353,10481354,2010,104.4197,31.9166,3.87
481367,10481368,2010,91.3267,32.7424,4.09
481395,10481396,2010,105.447,32.6272,3.54
481411,10481412,2010,93.5154,14.9766,3.65
481419,10481420,2010,93.0179,14.0565,4.46
481479,10481480,2010,95.0692,12.516,3.98
481659,10481660,2010,108.5822,53.3528,4.53
481706,10481707,2010,93.0274,14.3491,3.65
481712,10481713,2010,92.7598,14.1618,4.32
481723,10481724,2010,92.11,39.1854,4.28
481739,10481740,2010,97.0803,49.3706,3.76
481757,10481758,2010,101.4682,21.3258,3.54
481791,10481792,2010,93.2411,23.1514,3.87
481846,10481847,2010,103.4851,31.1144,5.0
481874,10481875,2010,94.4133,23.3133,3.76
481881,10481882,2010,103.4745,31.3032,3.54
482009,10482010,2010,95.4836,24.7158,4.19
482020,10482021,2010,104.2849,31.8072,4.83
482067,10482068,2010,100.8239,22.5453,3.76
482093,10482094,2010,96.082,33.185,5.77
482094,10482095,2010,96.3004,33.1745,4.09
482095,10482096,2010,96.199,33.2867,4.09
482096,10482097,2010,96.225,33.1718,4.09
482097,10482098,2010,96.0696,33.2213,4.09
482098,10482099,2010,96.1687,33.1774,4.09
482106,10482107,2010,97.5576,31.91,3.65
482122,10482123,2010,96.5904,33.1598,3.65
482133,10482134,2010,96.2897,33.1602,3.87
482146,10482147,2010,96.1163,33.2766,3.76
482176,10482177,2010,96.2698,33.2905,4.4
482187,10482188,2010,106.8679,37.1304,3.87
482200,10482201,2010,96.0252,37.3025,3.76
482224,10482225,2010,106.3585,36.859,4.22
482242,10482243,2010,94.8873,23.9284,3.76
482283,10482284,2010,96.4871,33.3989,3.87
482288,10482289,2010,96.2679,24.9677,4.67
482307,10482308,2010,92.7678,27.8551,3.87
482308,10482309,2010,94.6327,24.0816,4.19
482312,10482313,2010,99.2785,24.9185,4.9
482322,10482323,2010,99.2317,24.994,3.76
482350,10482351,2010,96.2788,33.2365,4.32
482373,10482374,2010,94.6397,24.1485,3.98
482395,10482396,2010,95.0406,24.715,3.33
482408,10482409,2010,96.2073,33.2991,4.09
482409,10482410,2010,96.1922,33.2992,5.5
482410,10482411,2010,96.2364,33.2437,4.44
482450,10482451,2010,96.0658,33.3402,5.1
482460,10482461,2010,96.0789,33.2387,4.28
